"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","QGDP","TOT","PC_CHGPP","Q","1978-Q1",1.889184999,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1978-Q2",0.972000933,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.293282486,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.443061634,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1979-Q1",1.495580739,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1979-Q2",1.827155452,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.762663736,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.434649,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.38255242,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-0.527155036,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1980-Q3",2.239931727,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1980-Q4",2.125487999,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1981-Q1",0.613078575,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1981-Q2",1.223762939,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1981-Q3",-0.222416724,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.729939813,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1982-Q1",1.532500574,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.686562871,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1982-Q3",0.437004283,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1982-Q4",1.389602027,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.06306144,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1983-Q2",0.751951743,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.496253621,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1983-Q4",0.83312633,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.15167553,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1984-Q2",1.514425641,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1984-Q3",1.222067612,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.172601927,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1985-Q1",2.450569896,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1985-Q2",2.024950032,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.308559679,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1985-Q4",1.328426309,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.397646389,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1986-Q2",-0.245688838,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.585787749,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.788721108,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1987-Q1",-0.071725638,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1987-Q2",2.0955948,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1987-Q3",2.000277551,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1987-Q4",2.574799235,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1988-Q1",2.387212705,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1988-Q2",-0.145997226,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1988-Q3",2.230947392,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.053823715,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1989-Q1",2.698039962,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1989-Q2",-1.30573169,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1989-Q3",1.749678162,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1989-Q4",3.098252201,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q1",-0.475764015,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q2",3.153970057,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q3",1.676741547,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-0.189979697,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q1",0.871317214,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q2",1.186411273,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.22137912,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.702333496,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.031100621,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q2",0.35015406,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.117664944,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.63750149,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q1",1.126858466,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q2",-0.633145863,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q3",-0.717862391,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.630002484,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.894379309,
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q2",-0.549816089,
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.150391553,
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q4",-0.401756627,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q1",1.111859348,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.940883613,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q3",1.171995179,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.239268752,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.820824234,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.275948512,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.126334367,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.111058274,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.262975547,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q2",-0.748434958,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.194548116,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.031760753,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-1.210276822,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.440557138,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.178988574,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.799861829,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q1",-1.371732937,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.379094294,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.53278582,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.035214918,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.699682012,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.47224092,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.024308943,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.97465123,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.739160212,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.746722311,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-1.090903564,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.343003521,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.169966678,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.80978372,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.314861227,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.27777315,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.063056087,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.684938949,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.295713478,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.09229837,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.732211986,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.012200215,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.613544135,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.186243313,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.512018247,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.771865609,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.017188883,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.180190806,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.154868542,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.147185685,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q3",-0.193533155,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.354902527,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.660379915,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.024134449,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",-0.536193792,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.443859881,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.359009307,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.603593659,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.236142725,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.455086211,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.805441936,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.933248279,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-0.039001393,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.25394542,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.052483044,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.180960929,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.818845948,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.808356584,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-1.051197481,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.877936907,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",2.435313565,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.13628191,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.388678171,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.917812673,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.374724384,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.073431687,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.387419909,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.900394278,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.960400112,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.127085662,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.820243429,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-1.804184288,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.083642076,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.460093006,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.556585058,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.137168878,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.097408286,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.169365942,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.746325682,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.157157755,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.199251679,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.150174607,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.81237185,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.346100292,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.848729073,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.114934103,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.095758632,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.303486063,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.501244129,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.134652576,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.213160491,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.322505932,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.231621786,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-2.74340371,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.418271128,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.943970553,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.628609989,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.881870431,
"JPN","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-0.165087422,
"JPN","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.347472292,
"JPN","QGDP","TOT","PC_CHGPP","Q","2021-Q3",-0.358150705,
"JPN","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.110855207,
"JPN","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.465339449,
"JPN","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.150092019,
"JPN","QGDP","TOT","PC_CHGPP","Q","2022-Q3",-0.267809916,
"JPN","QGDP","TOT","PC_CHGPP","Q","2022-Q4",0.02334399,
"CAN","QGDP","TOT","PC_CHGPP","Q","1961-Q2",2.529317,
"CAN","QGDP","TOT","PC_CHGPP","Q","1961-Q3",2.409293,
"CAN","QGDP","TOT","PC_CHGPP","Q","1961-Q4",1.39682,
"CAN","QGDP","TOT","PC_CHGPP","Q","1962-Q1",2.650176,
"CAN","QGDP","TOT","PC_CHGPP","Q","1962-Q2",0.735856,
"CAN","QGDP","TOT","PC_CHGPP","Q","1962-Q3",1.316875,
"CAN","QGDP","TOT","PC_CHGPP","Q","1962-Q4",2.037445,
"CAN","QGDP","TOT","PC_CHGPP","Q","1963-Q1",0.60711,
"CAN","QGDP","TOT","PC_CHGPP","Q","1963-Q2",1.462353,
"CAN","QGDP","TOT","PC_CHGPP","Q","1963-Q3",0.777884,
"CAN","QGDP","TOT","PC_CHGPP","Q","1963-Q4",3.138727,
"CAN","QGDP","TOT","PC_CHGPP","Q","1964-Q1",2.480652,
"CAN","QGDP","TOT","PC_CHGPP","Q","1964-Q2",0.368547,
"CAN","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.042062,
"CAN","QGDP","TOT","PC_CHGPP","Q","1964-Q4",0.539892,
"CAN","QGDP","TOT","PC_CHGPP","Q","1965-Q1",3.147915,
"CAN","QGDP","TOT","PC_CHGPP","Q","1965-Q2",0.958021,
"CAN","QGDP","TOT","PC_CHGPP","Q","1965-Q3",1.361816,
"CAN","QGDP","TOT","PC_CHGPP","Q","1965-Q4",2.45955,
"CAN","QGDP","TOT","PC_CHGPP","Q","1966-Q1",1.914222,
"CAN","QGDP","TOT","PC_CHGPP","Q","1966-Q2",2.119983,
"CAN","QGDP","TOT","PC_CHGPP","Q","1966-Q3",-0.023977,
"CAN","QGDP","TOT","PC_CHGPP","Q","1966-Q4",1.223334,
"CAN","QGDP","TOT","PC_CHGPP","Q","1967-Q1",-0.21992,
"CAN","QGDP","TOT","PC_CHGPP","Q","1967-Q2",2.104199,
"CAN","QGDP","TOT","PC_CHGPP","Q","1967-Q3",0.357784,
"CAN","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.404637,
"CAN","QGDP","TOT","PC_CHGPP","Q","1968-Q1",0.829092,
"CAN","QGDP","TOT","PC_CHGPP","Q","1968-Q2",2.717635,
"CAN","QGDP","TOT","PC_CHGPP","Q","1968-Q3",1.367721,
"CAN","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.380833,
"CAN","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.308093,
"CAN","QGDP","TOT","PC_CHGPP","Q","1969-Q2",0.492845,
"CAN","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.073699,
"CAN","QGDP","TOT","PC_CHGPP","Q","1969-Q4",1.43134,
"CAN","QGDP","TOT","PC_CHGPP","Q","1970-Q1",0.646174,
"CAN","QGDP","TOT","PC_CHGPP","Q","1970-Q2",-0.004058,
"CAN","QGDP","TOT","PC_CHGPP","Q","1970-Q3",1.032505,
"CAN","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.1783,
"CAN","QGDP","TOT","PC_CHGPP","Q","1971-Q1",-0.573695,
"CAN","QGDP","TOT","PC_CHGPP","Q","1971-Q2",2.900629,
"CAN","QGDP","TOT","PC_CHGPP","Q","1971-Q3",2.780357,
"CAN","QGDP","TOT","PC_CHGPP","Q","1971-Q4",1.105731,
"CAN","QGDP","TOT","PC_CHGPP","Q","1972-Q1",-0.349407,
"CAN","QGDP","TOT","PC_CHGPP","Q","1972-Q2",2.830064,
"CAN","QGDP","TOT","PC_CHGPP","Q","1972-Q3",0.278738,
"CAN","QGDP","TOT","PC_CHGPP","Q","1972-Q4",2.369388,
"CAN","QGDP","TOT","PC_CHGPP","Q","1973-Q1",2.611328,
"CAN","QGDP","TOT","PC_CHGPP","Q","1973-Q2",1.084605,
"CAN","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.362014,
"CAN","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.868824,
"CAN","QGDP","TOT","PC_CHGPP","Q","1974-Q1",0.741401,
"CAN","QGDP","TOT","PC_CHGPP","Q","1974-Q2",1.094287,
"CAN","QGDP","TOT","PC_CHGPP","Q","1974-Q3",-0.087894,
"CAN","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.463837,
"CAN","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.628394,
"CAN","QGDP","TOT","PC_CHGPP","Q","1975-Q2",1.29964,
"CAN","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.877955,
"CAN","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.166485,
"CAN","QGDP","TOT","PC_CHGPP","Q","1976-Q1",1.732839,
"CAN","QGDP","TOT","PC_CHGPP","Q","1976-Q2",2.163804,
"CAN","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.445344,
"CAN","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.206075,
"CAN","QGDP","TOT","PC_CHGPP","Q","1977-Q1",1.422042,
"CAN","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.537242,
"CAN","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.528995,
"CAN","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.581113,
"CAN","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.840853,
"CAN","QGDP","TOT","PC_CHGPP","Q","1978-Q2",0.685996,
"CAN","QGDP","TOT","PC_CHGPP","Q","1978-Q3",0.954509,
"CAN","QGDP","TOT","PC_CHGPP","Q","1978-Q4",0.876957,
"CAN","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.831952,
"CAN","QGDP","TOT","PC_CHGPP","Q","1979-Q2",1.347064,
"CAN","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.691984,
"CAN","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.665625,
"CAN","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.700189,
"CAN","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-0.031789,
"CAN","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-0.114812,
"CAN","QGDP","TOT","PC_CHGPP","Q","1980-Q4",1.380163,
"CAN","QGDP","TOT","PC_CHGPP","Q","1981-Q1",2.203956,
"CAN","QGDP","TOT","PC_CHGPP","Q","1981-Q2",1.123958,
"CAN","QGDP","TOT","PC_CHGPP","Q","1981-Q3",-0.897752,
"CAN","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-0.457823,
"CAN","QGDP","TOT","PC_CHGPP","Q","1982-Q1",-1.176411,
"CAN","QGDP","TOT","PC_CHGPP","Q","1982-Q2",-1.157147,
"CAN","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.876514,
"CAN","QGDP","TOT","PC_CHGPP","Q","1982-Q4",-0.922629,
"CAN","QGDP","TOT","PC_CHGPP","Q","1983-Q1",1.672805,
"CAN","QGDP","TOT","PC_CHGPP","Q","1983-Q2",1.965446,
"CAN","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.118398,
"CAN","QGDP","TOT","PC_CHGPP","Q","1983-Q4",1.260198,
"CAN","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.720298,
"CAN","QGDP","TOT","PC_CHGPP","Q","1984-Q2",1.955921,
"CAN","QGDP","TOT","PC_CHGPP","Q","1984-Q3",0.420534,
"CAN","QGDP","TOT","PC_CHGPP","Q","1984-Q4",1.584484,
"CAN","QGDP","TOT","PC_CHGPP","Q","1985-Q1",1.519402,
"CAN","QGDP","TOT","PC_CHGPP","Q","1985-Q2",0.318739,
"CAN","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.268699,
"CAN","QGDP","TOT","PC_CHGPP","Q","1985-Q4",1.534781,
"CAN","QGDP","TOT","PC_CHGPP","Q","1986-Q1",-0.030062,
"CAN","QGDP","TOT","PC_CHGPP","Q","1986-Q2",0.568484,
"CAN","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.126215,
"CAN","QGDP","TOT","PC_CHGPP","Q","1986-Q4",-0.722102,
"CAN","QGDP","TOT","PC_CHGPP","Q","1987-Q1",2.307193,
"CAN","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.291593,
"CAN","QGDP","TOT","PC_CHGPP","Q","1987-Q3",1.522052,
"CAN","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.291892,
"CAN","QGDP","TOT","PC_CHGPP","Q","1988-Q1",1.457933,
"CAN","QGDP","TOT","PC_CHGPP","Q","1988-Q2",0.885658,
"CAN","QGDP","TOT","PC_CHGPP","Q","1988-Q3",0.009099,
"CAN","QGDP","TOT","PC_CHGPP","Q","1988-Q4",0.697441,
"CAN","QGDP","TOT","PC_CHGPP","Q","1989-Q1",1.14072,
"CAN","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.382183,
"CAN","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.357793,
"CAN","QGDP","TOT","PC_CHGPP","Q","1989-Q4",-0.213453,
"CAN","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.94276,
"CAN","QGDP","TOT","PC_CHGPP","Q","1990-Q2",-0.414113,
"CAN","QGDP","TOT","PC_CHGPP","Q","1990-Q3",-0.707548,
"CAN","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-0.891197,
"CAN","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-1.427069,
"CAN","QGDP","TOT","PC_CHGPP","Q","1991-Q2",0.466261,
"CAN","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.133908,
"CAN","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.184531,
"CAN","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.072894,
"CAN","QGDP","TOT","PC_CHGPP","Q","1992-Q2",0.122115,
"CAN","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.536985,
"CAN","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.568911,
"CAN","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.639946,
"CAN","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.910433,
"CAN","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.953047,
"CAN","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.431684,
"CAN","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.473569,
"CAN","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.461329,
"CAN","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.278408,
"CAN","QGDP","TOT","PC_CHGPP","Q","1994-Q4",0.729647,
"CAN","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.929487,
"CAN","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.040378,
"CAN","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.131785,
"CAN","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.409813,
"CAN","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.068806,
"CAN","QGDP","TOT","PC_CHGPP","Q","1996-Q2",0.696293,
"CAN","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.863973,
"CAN","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.805366,
"CAN","QGDP","TOT","PC_CHGPP","Q","1997-Q1",1.319174,
"CAN","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.129632,
"CAN","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.183434,
"CAN","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.968322,
"CAN","QGDP","TOT","PC_CHGPP","Q","1998-Q1",1.412415,
"CAN","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.053398,
"CAN","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.91021,
"CAN","QGDP","TOT","PC_CHGPP","Q","1998-Q4",1.36067,
"CAN","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.813816,
"CAN","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.836545,
"CAN","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.564676,
"CAN","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.406696,
"CAN","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.599736,
"CAN","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.188585,
"CAN","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.016982,
"CAN","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.171207,
"CAN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.529651,
"CAN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.26949,
"CAN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.066614,
"CAN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.608829,
"CAN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",1.484226,
"CAN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.589373,
"CAN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.865449,
